epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
80,38176.9,1.6397,1.59931,1.30796,0.6593,0.35258,0.42659,0.20436,1.86182,1.84669,1.38656,0.0009572,0.0009572,0.0009572
81,38636,1.6392,1.58841,1.31904,0.48897,0.56583,0.48507,0.23822,1.78351,1.79501,1.37317,0.000944,0.000944,0.000944
82,39092.8,1.68022,1.50141,1.32942,0.69757,0.45455,0.49481,0.24983,1.95329,1.76523,1.48759,0.0009308,0.0009308,0.0009308
83,60434.9,1.62419,1.49255,1.31437,0.63031,0.54545,0.52586,0.31137,1.68224,1.67542,1.32563,0.0009176,0.0009176,0.0009176
84,61207.3,1.60343,1.47917,1.3083,0.48629,0.59091,0.55209,0.34356,1.67404,1.44542,1.31347,0.0009044,0.0009044,0.0009044
85,62040,1.58522,1.45047,1.30046,0.55049,0.54545,0.52233,0.30045,1.70392,1.67748,1.31209,0.0008912,0.0008912,0.0008912
86,62809,1.59618,1.47478,1.28712,0.54302,0.5,0.50668,0.30329,1.7718,1.71783,1.37612,0.000878,0.000878,0.000878
87,63408.9,1.56334,1.44307,1.28768,0.63111,0.5,0.5301,0.24629,2.00313,1.61228,1.49763,0.0008648,0.0008648,0.0008648
88,64075.6,1.58114,1.41265,1.27659,0.64098,0.59091,0.56283,0.28005,1.99937,1.48063,1.55107,0.0008516,0.0008516,0.0008516
89,64757,1.56649,1.38323,1.2836,0.61986,0.59091,0.53609,0.26671,1.89471,1.5021,1.42712,0.0008384,0.0008384,0.0008384
90,65435.2,1.58664,1.40717,1.28243,0.56834,0.53891,0.55148,0.24059,1.89877,1.60282,1.44208,0.0008252,0.0008252,0.0008252
91,66016,1.58342,1.41301,1.29548,0.61162,0.63636,0.59918,0.33324,1.85586,1.58447,1.46217,0.000812,0.000812,0.000812
92,66652.9,1.52979,1.36094,1.26479,0.51771,0.54545,0.56502,0.29619,1.86677,1.71338,1.4271,0.0007988,0.0007988,0.0007988
93,67322.9,1.54222,1.34068,1.26719,0.64253,0.57247,0.49164,0.25054,1.82463,1.53369,1.4289,0.0007856,0.0007856,0.0007856
94,67937.2,1.52309,1.3465,1.24862,0.7662,0.68182,0.69801,0.37103,1.77489,1.38541,1.37619,0.0007724,0.0007724,0.0007724
95,68468.2,1.56288,1.36183,1.28822,0.74839,0.5,0.53517,0.27847,1.95298,1.54792,1.54365,0.0007592,0.0007592,0.0007592
96,69032.7,1.51975,1.32428,1.26311,0.61777,0.54545,0.54726,0.3088,1.8977,1.62686,1.46657,0.000746,0.000746,0.000746
97,69568.5,1.49353,1.26587,1.24115,0.51394,0.5,0.46421,0.2245,1.99145,1.6596,1.52199,0.0007328,0.0007328,0.0007328
98,70122.6,1.55059,1.35219,1.26598,0.63598,0.68182,0.59031,0.29189,1.80408,1.39459,1.38849,0.0007196,0.0007196,0.0007196
99,70622.2,1.46308,1.26435,1.22712,0.5344,0.57433,0.54451,0.27652,1.83998,1.43984,1.45506,0.0007064,0.0007064,0.0007064
100,71180.6,1.49144,1.27648,1.23717,0.58847,0.58522,0.53288,0.29966,1.77955,1.54142,1.3847,0.0006932,0.0006932,0.0006932
101,71605.5,1.49989,1.2788,1.22524,0.68906,0.59091,0.60219,0.3029,1.89642,1.44872,1.42437,0.00068,0.00068,0.00068
102,72034.9,1.47616,1.25087,1.22892,0.69598,0.62479,0.60485,0.32568,1.76213,1.56891,1.35959,0.0006668,0.0006668,0.0006668
103,72452.8,1.51213,1.29376,1.24086,0.59435,0.54545,0.55798,0.30577,1.91748,1.42505,1.50741,0.0006536,0.0006536,0.0006536
104,72878.2,1.48435,1.23891,1.21975,0.57705,0.54545,0.56792,0.32532,1.8369,1.59157,1.43365,0.0006404,0.0006404,0.0006404
105,73288.9,1.45984,1.24757,1.21675,0.5616,0.63636,0.57457,0.28458,1.83489,1.38641,1.42976,0.0006272,0.0006272,0.0006272
106,73695.1,1.4373,1.24734,1.20805,0.68913,0.59091,0.64313,0.33764,1.89165,1.3804,1.43405,0.000614,0.000614,0.000614
107,74099.7,1.48318,1.2282,1.23026,0.69448,0.63636,0.63132,0.34464,1.82369,1.4008,1.41386,0.0006008,0.0006008,0.0006008
108,74507,1.4065,1.17178,1.18999,0.72979,0.54545,0.5491,0.28829,1.89652,1.52984,1.44515,0.0005876,0.0005876,0.0005876
109,74919.3,1.45259,1.21765,1.22166,0.50726,0.4684,0.52128,0.27476,1.92147,1.66839,1.43843,0.0005744,0.0005744,0.0005744
110,77958.5,1.44713,1.19231,1.20065,0.74541,0.3999,0.532,0.28742,1.97441,1.41522,1.50528,0.0005612,0.0005612,0.0005612
111,78719.5,1.43231,1.17288,1.19413,0.5219,0.54545,0.54427,0.30504,1.93681,1.56078,1.48992,0.000548,0.000548,0.000548
112,79637.6,1.38419,1.14156,1.18585,0.68681,0.39935,0.50301,0.28477,1.95791,1.60625,1.52667,0.0005348,0.0005348,0.0005348
113,80356.6,1.41451,1.15276,1.18043,0.64269,0.54545,0.54615,0.3246,1.91181,1.48316,1.50189,0.0005216,0.0005216,0.0005216
114,81329,1.38107,1.1126,1.17972,0.55245,0.63636,0.56872,0.30356,1.84266,1.47745,1.45141,0.0005084,0.0005084,0.0005084
115,82115.4,1.37954,1.13052,1.17654,0.71626,0.68871,0.66867,0.3347,1.84753,1.2078,1.45412,0.0004952,0.0004952,0.0004952
116,82727.4,1.34774,1.07694,1.16774,0.62466,0.54545,0.52725,0.30259,1.85572,1.34263,1.50901,0.000482,0.000482,0.000482
117,83319.1,1.36508,1.09118,1.16633,0.68451,0.49347,0.56969,0.30266,1.79297,1.47384,1.42275,0.0004688,0.0004688,0.0004688
118,83899,1.35241,1.1021,1.17863,0.54772,0.60591,0.55229,0.31399,1.81702,1.51393,1.46116,0.0004556,0.0004556,0.0004556
119,84494.5,1.35879,1.10671,1.16396,0.54806,0.68182,0.57592,0.30352,1.8402,1.41153,1.45985,0.0004424,0.0004424,0.0004424
120,84982.1,1.36029,1.10754,1.16103,0.65134,0.54545,0.55133,0.25604,2.02394,1.41683,1.63382,0.0004292,0.0004292,0.0004292
121,85683.7,1.3574,1.10689,1.16272,0.58482,0.59091,0.59598,0.34509,1.7936,1.51015,1.44837,0.000416,0.000416,0.000416
